organization,url,archived_url,depth,environmental,environment,chemical,chemicals,contaminant,contaminants,contamination,pollution,pollutants,pollutant,endocrine disruptor,endocrine disruptors,endocrine disrupting chemical,endocrine disrupting chemicals,prevention,toxic,toxics,toxin,toxins,pfoa,pfos,pfas,pfcs,pfc,perfluorinated chemicals,precautionary principle,hormone disrupting chemical,hormone disrupting chemicals,pesticide,pesticides,flame retardant,flame retardants,bpa,phthalates,phthalate,paraben,parabens,bisphenol,bisphenols,lead,oxybenzone,diet,exercise,genetics,family history,obese,overweight,pregnancy history,alcohol,dense breasts,physically active,oral contraceptives,birth control,des,diethylstilbestrol,hormone therapy,hrt,pah,pahs,air pollution,physical activity,breast density,black,african american,african americans,african-american,african-americans,latina,latinas,hispanic,latino,asian,disparity,disparities,brac1,brac2,native-american,native-americans,native americans,native american,ethnicity
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/new-drug-reduces-recurrence-risk-for-some-women-with-early-stage-breast-cancer.html,https://web.archive.org/web/20190508015448/http://ourstory.cancer.org/content/cancer/en/latest-news/new-drug-reduces-recurrence-risk-for-some-women-with-early-stage-breast-cancer.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer/screening-tests-and-early-detection/mammograms/what-does-the-doctor-look-for-on-a-mammogram.html,https://web.archive.org/web/20190508015451/https://www.cancer.org/cancer/breast-cancer/screening-tests-and-early-detection/mammograms/what-does-the-doctor-look-for-on-a-mammogram.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://ncifrederick.cancer.gov/about/theposter/print/content/next-generation-entrepreneurs-ready-advance-breast-cancer-research-innovations,https://web.archive.org/web/20190508015453/https://ncifrederick.cancer.gov/about/theposter/print/content/next-generation-entrepreneurs-ready-advance-breast-cancer-research-innovations,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/content/cancer/en/cancer/breast-cancer/treatment/surgery-for-breast-cancer/exercises-after-breast-cancer-surgery.html,https://web.archive.org/web/20190508015456/https://www.cancer.org/content/cancer/en/cancer/breast-cancer/treatment/surgery-for-breast-cancer/exercises-after-breast-cancer-surgery.html,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://pressroom.cancer.org/2016-10-22-Chevrolet-Partners-with-American-Cancer-Society-for-Sixth-Year-on-Making-Strides-Against-Breast-Cancer,https://web.archive.org/web/20190508015457/http://pressroom.cancer.org/2016-10-22-Chevrolet-Partners-with-American-Cancer-Society-for-Sixth-Year-on-Making-Strides-Against-Breast-Cancer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/genetic-testing-and-counseling-for-breast-cancer-can-help-guide-tough-decisions.html,https://web.archive.org/web/20190508015459/http://ourstory.cancer.org/content/cancer/en/latest-news/genetic-testing-and-counseling-for-breast-cancer-can-help-guide-tough-decisions.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/risk-and-prevention/factors-with-unclear-effects-on-breast-cancer-risk.html,https://web.archive.org/web/20190508015459/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/risk-and-prevention/factors-with-unclear-effects-on-breast-cancer-risk.html,7,1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2011/11/22/a-researcher-says-the-best-strategy-to-impact-breast-cancer-is-to-stop-mammography-and-no-one-cares/,https://web.archive.org/web/20190508015501/http://blogs.cancer.org/drlen/2011/11/22/a-researcher-says-the-best-strategy-to-impact-breast-cancer-is-to-stop-mammography-and-no-one-cares/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer/screening-tests-and-early-detection/breast-biopsy/fine-needle-aspiration-biopsy-of-the-breast.html,https://web.archive.org/web/20190508015506/https://www.cancer.org/cancer/breast-cancer/screening-tests-and-early-detection/breast-biopsy/fine-needle-aspiration-biopsy-of-the-breast.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/non-cancerous-breast-conditions/fibrosis-and-simple-cysts-in-the-breast.html,https://web.archive.org/web/20190508015508/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/non-cancerous-breast-conditions/fibrosis-and-simple-cysts-in-the-breast.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/research/infographics-gallery/breast-cancer-screening-guideline/breast-cancer-screening-guideline-text-alternative.html,https://web.archive.org/web/20190508015510/https://www.cancer.org/research/infographics-gallery/breast-cancer-screening-guideline/breast-cancer-screening-guideline-text-alternative.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/non-cancerous-breast-conditions/fat-necrosis-and-oil-cysts-in-the-breast.html,https://web.archive.org/web/20190508015511/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/non-cancerous-breast-conditions/fat-necrosis-and-oil-cysts-in-the-breast.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/screening-tests-and-early-detection/breast-biopsy/surgical-breast-biopsy.html,https://web.archive.org/web/20190508015512/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/screening-tests-and-early-detection/breast-biopsy/surgical-breast-biopsy.html,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/treatment/surgery-for-breast-cancer/breast-conserving-surgery-lumpectomy.html,https://web.archive.org/web/20190508015514/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/treatment/surgery-for-breast-cancer/breast-conserving-surgery-lumpectomy.html,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/screening-tests-and-early-detection/mammograms/limitations-of-mammograms.html,https://web.archive.org/web/20190508015515/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/screening-tests-and-early-detection/mammograms/limitations-of-mammograms.html,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/treatment/surgery-for-breast-cancer/lymph-node-surgery-for-breast-cancer.html,https://web.archive.org/web/20190508015515/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/treatment/surgery-for-breast-cancer/lymph-node-surgery-for-breast-cancer.html,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/risk-and-prevention/aromatase-inhibitors-for-lowering-breast-cancer-risk.html,https://web.archive.org/web/20190508015518/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/risk-and-prevention/aromatase-inhibitors-for-lowering-breast-cancer-risk.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/reconstruction-surgery/what-to-expect-after-breast-reconstruction-surgery.html,https://web.archive.org/web/20190508015523/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/reconstruction-surgery/what-to-expect-after-breast-reconstruction-surgery.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/new-device-aims-to-use-light-to-predict-how-well-chemotherapy-treats-breast-cancer.html,https://web.archive.org/web/20190508015528/http://ourstory.cancer.org/content/cancer/en/latest-news/new-device-aims-to-use-light-to-predict-how-well-chemotherapy-treats-breast-cancer.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/risk-and-prevention/tamoxifen-and-raloxifene-for-breast-cancer-prevention.html,https://web.archive.org/web/20190508015529/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/risk-and-prevention/tamoxifen-and-raloxifene-for-breast-cancer-prevention.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://prod.cancer.org/health-care-professionals/american-cancer-society-survivorship-guidelines/breast-cancer-survivorship-care-guidelines.html,https://web.archive.org/web/20190508015529/http://prod.cancer.org/health-care-professionals/american-cancer-society-survivorship-guidelines/breast-cancer-survivorship-care-guidelines.html,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2017/02/07/twenty-years-later-and-we-still-dont-routinely-offer-brca-test-to-women-at-high-risk-for-breast-cancer/,https://web.archive.org/web/20190508015530/http://blogs.cancer.org/drlen/2017/02/07/twenty-years-later-and-we-still-dont-routinely-offer-brca-test-to-women-at-high-risk-for-breast-cancer/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/risk-and-prevention/disproven-or-controversial-breast-cancer-risk-factors.html,https://web.archive.org/web/20190508015534/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/risk-and-prevention/disproven-or-controversial-breast-cancer-risk-factors.html,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/screening-tests-and-early-detection/finding-breast-cancer-during-pregnancy.html,https://web.archive.org/web/20190508015536/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/screening-tests-and-early-detection/finding-breast-cancer-during-pregnancy.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://ncifrederick.cancer.gov/about/theposter/print/content/updated-targeted-t-cell-therapy-shows-promise-against-triple-negative-breast-cancer,https://web.archive.org/web/20190508015537/https://ncifrederick.cancer.gov/about/theposter/print/content/updated-targeted-t-cell-therapy-shows-promise-against-triple-negative-breast-cancer,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/non-cancerous-breast-conditions/hyperplasia-of-the-breast-ductal-or-lobular.html,https://web.archive.org/web/20190508015541/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/non-cancerous-breast-conditions/hyperplasia-of-the-breast-ductal-or-lobular.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://prod.cancer.org/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/breast-pathology/atypical-hyperplasia.html,https://web.archive.org/web/20190508015543/http://prod.cancer.org/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/breast-pathology/atypical-hyperplasia.html,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://ncifrederick.cancer.gov/about/theposter/content/study-finds-dual-inhibition-therapy-may-lead-better-outcomes-aggressive-form-breast-cancer,https://web.archive.org/web/20190508015544/https://ncifrederick.cancer.gov/about/theposter/content/study-finds-dual-inhibition-therapy-may-lead-better-outcomes-aggressive-form-breast-cancer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/study-hormone-drug-preserves-fertility-in-breast-cancer-patients-getting-chemotherapy.html,https://web.archive.org/web/20190508015549/http://ourstory.cancer.org/content/cancer/en/latest-news/study-hormone-drug-preserves-fertility-in-breast-cancer-patients-getting-chemotherapy.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer/frequently-asked-questions-about-the-american-cancer-society-new-breast-cancer-screening-guideline.html,https://web.archive.org/web/20190508015551/https://www.cancer.org/cancer/breast-cancer/frequently-asked-questions-about-the-american-cancer-society-new-breast-cancer-screening-guideline.html,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/breast-pathology.html,https://web.archive.org/web/20190508015552/http://ourstory.cancer.org/content/cancer/en/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/breast-pathology.html,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer/living-as-a-breast-cancer-survivor/can-i-lower-my-risk-of-breast-cancer-progressing-or-coming-back.html,https://web.archive.org/web/20190508015553/https://www.cancer.org/cancer/breast-cancer/living-as-a-breast-cancer-survivor/can-i-lower-my-risk-of-breast-cancer-progressing-or-coming-back.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,5,0,9,0,1,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/latest-news/women-face-gaps-in-use-of-genetic-counseling-to-make-breast-cancer-treatment-decisions.html,https://web.archive.org/web/20190508015555/http://ourstory.cancer.org/content/cancer/en/latest-news/women-face-gaps-in-use-of-genetic-counseling-to-make-breast-cancer-treatment-decisions.html,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/understanding-a-breast-cancer-diagnosis/breast-cancer-hormone-receptor-status.html,https://web.archive.org/web/20190508015556/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/understanding-a-breast-cancer-diagnosis/breast-cancer-hormone-receptor-status.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://prod.cancer.org/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/breast-pathology/breast-cancer-pathology.html,https://web.archive.org/web/20190508015558/http://prod.cancer.org/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/breast-pathology/breast-cancer-pathology.html,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/living-as-a-breast-cancer-survivor/follow-up-care-after-breast-cancer-treatment.html,https://web.archive.org/web/20190508015601/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/living-as-a-breast-cancer-survivor/follow-up-care-after-breast-cancer-treatment.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://prod.cancer.org/health-care-professionals/american-cancer-society-prevention-early-detection-guidelines/breast-cancer-screening-guidelines.html,https://web.archive.org/web/20190508015601/http://prod.cancer.org/health-care-professionals/american-cancer-society-prevention-early-detection-guidelines/breast-cancer-screening-guidelines.html,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/breast-pathology/ductal-carcinoma-in-situ.html,https://web.archive.org/web/20190508015602/https://www.cancer.org/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/breast-pathology/ductal-carcinoma-in-situ.html,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/living-as-a-breast-cancer-survivor/body-image-and-sexuality-after-breast-cancer.html,https://web.archive.org/web/20190508015603/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/living-as-a-breast-cancer-survivor/body-image-and-sexuality-after-breast-cancer.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/reconstruction-surgery/questions-to-ask-your-surgeon-about-breast-reconstruction.html,https://web.archive.org/web/20190508015608/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/reconstruction-surgery/questions-to-ask-your-surgeon-about-breast-reconstruction.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://prod.cancer.org/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/breast-pathology/lobular-carcinoma-in-situ.html,https://web.archive.org/web/20190508015610/http://prod.cancer.org/treatment/understanding-your-diagnosis/tests/understanding-your-pathology-report/breast-pathology/lobular-carcinoma-in-situ.html,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/living-as-a-breast-cancer-survivor/menopausal-hormone-therapy-after-breast-cancer.html,https://web.archive.org/web/20190508015613/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/living-as-a-breast-cancer-survivor/menopausal-hormone-therapy-after-breast-cancer.html,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
